"no_of_test","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"94",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.00763023000000007,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.010517387,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
"95",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.00860707299999997,0.00763023000000007,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.010517387,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
"96",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0.00763023000000007,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
"97",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0.00763023000000007,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
"98",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0.00763023000000007,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0.00535750000000002,0
"99",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0.00763023000000007,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"100",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"101",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"102",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"103",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"104",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"105",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"106",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"107",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"108",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"109",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"110",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"111",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"112",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"113",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"114",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"115",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"116",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00812803699999998,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"117",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"118",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"119",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"120",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0.000395101000000064,0,0,0,0,0,0,0,0,0
"121",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0.000490301000000026,0,0,0,0,0,0,0,0,0,0,0,0,0
"122",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0.00289572400000004,0.00840336100000005,0,0,0.00275289699999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0.00275289699999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"124",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"125",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"128",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"131",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"135",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"137",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00840336100000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"142",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"143",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"145",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"146",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0.00504270999999989,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"156",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"158",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00670393599999997,0.004301267,0,0.00660468599999997,0,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"159",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00447803499999999,0.004301267,0,0.00660468599999997,0,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"160",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00447803499999999,0.004301267,0,0.00660468599999997,0,0,0,0.015046185,0.00472790599999995,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"161",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00447803499999999,0.004301267,0,0.00660468599999997,0,0,0,0.015046185,0,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00447803499999999,0.004301267,0,0.00660468599999997,0,0,0,0.015046185,0,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00447803499999999,0.004301267,0,0.00660468599999997,0,0,0,0.015046185,0,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"164",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00223963900000002,0.004301267,0,0.00660468599999997,0,0,0,0.00501908200000001,0,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"165",0.0045121600000001,0,0,0,0.00454545900000003,0,0.00223963900000002,0.004301267,0,0.00660468599999997,0,0,0,0.00501908200000001,0,0.00339366500000005,0,0,0,0,0,0.00605246000000004,0.000503943999999978,0,0,0,0,0,0,0,0,0,0.00735294099999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
